user_id,scheme_name,gender,age,marital_status,state,area_of_residence,social_category,minority_status,disability_status,bpl_category,is_student,employment_status,occupation,income_annum,single_parent_child,risk_score
29261,Pradhan Mantri Gramin Awaas Yojana,Female,30,Married,Rajasthan,Rural,SC,Yes,No,BPL,Yes,Unemployed,Student,50888,Yes,1.0
85035,Start-up Village Entrepreneurship Programme,Female,28,Married,Maharashtra,Rural,SC,No,Yes,APL,No,Self Employed,Software Engineer,1678050,No,0.7128368929061759
27692,Ayushman Bharat (PM-JAY),Female,21,Married,Telangana,Rural,General,Yes,No,BPL,Yes,Private Employed,Student,41689,Yes,0.9463061017253163
48512,PM-KISAN,Male,19,Widow,Andhra Pradesh,Rural,ST,Yes,Yes,BPL,No,Self Employed,Farmer,125392,No,1.0
50957,Janani Suraksha Yojana,Female,29,Married,Maharashtra,Rural,SC,No,No,BPL,No,Unemployed,Unemployed,101377,Yes,0.918661963954644
95880,Van Dhan Yojana,Male,41,Divorced,Maharashtra,Rural,ST,No,No,APL,No,Government Employed,Self Employed,1280154,Yes,0.6110298236676128
44543,Start-up Village Entrepreneurship Programme,Male,33,Unmarried,Andhra Pradesh,Rural,General,Yes,No,APL,No,Self Employed,Teacher,1675685,No,0.47771564588466164
35436,Maternity Benefit,Female,22,Married,Karnataka,Urban,OBC,No,No,APL,No,Self Employed,Private Sector Worker,383576,Yes,0.5787888253516309
35560,Agri-Clinics and Agri-Business Centres,Other,22,Unmarried,Karnataka,Rural,OBC,No,Yes,APL,No,Employed,Student,568953,Yes,0.6551401364274305
96237,Farmer Support,Male,26,Married,Kerala,Rural,ST,No,No,BPL,No,Self Employed,Farmer,62519,No,0.9691682611992656
47325,Agri-Clinics and Agri-Business Centres,Other,28,Unmarried,Telangana,Urban,General,No,No,BPL,No,Unemployed,Student,26206,Yes,0.8224180113592889
36474,Farmer Support,Other,31,Divorced,Uttar Pradesh,Rural,ST,No,No,BPL,No,Self Employed,Farmer,58359,Yes,0.8186135952025232
48281,PM-KISAN,Male,60,Unmarried,Telangana,Rural,General,Yes,No,BPL,No,Self Employed,Farmer,10329,No,0.8202174461632892
93099,Maternity Benefit,Female,38,Married,Uttar Pradesh,Urban,General,No,Yes,APL,No,Government Employed,Teacher,1100308,Yes,0.8439028389921286
87592,PMGDISHA,Male,39,Widow,Tamil Nadu,Rural,OBC,No,No,APL,No,Government Employed,Teacher,1727064,No,0.7005885529444071
85927,Student Scholarship,Male,23,Married,Kerala,Rural,ST,Yes,No,BPL,Yes,Unemployed,Student,122320,Yes,1.0
98419,Skill India Mission,Male,23,Married,Delhi,Urban,General,Yes,No,BPL,No,Unemployed,Student,41201,No,0.727962374892303
63824,Farmer Support,Other,18,Married,Telangana,Rural,ST,Yes,No,APL,No,Self Employed,Farmer,540010,No,0.6178952923286738
43806,Pradhan Mantri Awas Yojana (Rural),Female,30,Divorced,Maharashtra,Rural,SC,No,Yes,BPL,No,Unemployed,Unemployed,90007,Yes,1.0
56747,Stand-Up India,Female,43,Married,Kerala,Urban,OBC,Yes,No,APL,No,Self Employed,Labourer,944607,Yes,0.6090562928451041
72566,Old Age Pension,Male,68,Divorced,Delhi,Rural,OBC,No,No,BPL,No,Unemployed,None,126007,No,0.7751435215091198
21604,Janani Suraksha Yojana,Female,31,Married,Delhi,Rural,SC,No,No,BPL,No,Employed,Shopkeeper,59717,Yes,0.9323200042203438
23501,National Health Mission,Female,30,Divorced,Bihar,Rural,ST,Yes,Yes,APL,Yes,Unemployed,Student,1466131,Yes,0.8659219643195418
81691,Farmer Support,Male,60,Unmarried,Kerala,Rural,ST,No,Yes,APL,No,Self Employed,Farmer,1090998,Yes,0.7619115808201954
16752,Ayushman Bharat (PM-JAY),Male,52,Unmarried,Kerala,Rural,SC,No,Yes,BPL,No,Self Employed,Farmer,15318,Yes,1.0
66968,Small Business Loan,Female,45,Married,Maharashtra,Urban,ST,No,No,APL,No,Self Employed,Self Employed,1461042,No,0.5180684404923013
79280,Agri-Clinics and Agri-Business Centres,Female,34,Married,Maharashtra,Rural,General,Yes,Yes,APL,No,Government Employed,Unemployed,1984505,No,0.7221252426450024
13153,Ayushman Bharat (PM-JAY),Female,52,Widow,Tamil Nadu,Rural,SC,Yes,Yes,BPL,No,Private Employed,Shopkeeper,100619,Yes,1.0
70992,Pradhan Mantri Gramin Awaas Yojana,Other,37,Widow,Maharashtra,Rural,General,Yes,Yes,BPL,No,Private Employed,Private Sector Worker,88869,Yes,1.0
34458,Van Dhan Yojana,Male,30,Divorced,Maharashtra,Rural,ST,No,No,APL,Yes,Unemployed,Student,1420980,Yes,0.5646201630146015
18827,Old Age Pension,Female,77,Unmarried,Tamil Nadu,Rural,General,Yes,No,BPL,No,Unemployed,None,82196,No,0.8005054326400964
43638,Agri-Clinics and Agri-Business Centres,Male,22,Unmarried,Karnataka,Rural,SC,Yes,Yes,APL,No,Government Employed,Student,549920,Yes,0.9886450524321372
99975,Van Dhan Yojana,Male,48,Widow,Rajasthan,Rural,ST,No,Yes,BPL,No,Self Employed,Labourer,10296,No,1.0
22954,Ujjwala Yojana,Female,45,Widow,Uttar Pradesh,Rural,ST,Yes,Yes,BPL,No,Government Employed,Private Sector Worker,47841,No,1.0
69757,PM-KISAN,Female,41,Divorced,Rajasthan,Rural,OBC,No,No,BPL,No,Self Employed,Farmer,30943,Yes,0.8608906324046294
67494,Farmer Support,Female,20,Unmarried,Rajasthan,Rural,SC,Yes,No,BPL,No,Self Employed,Farmer,106876,Yes,0.8360358745678527
60079,PM-KISAN,Female,33,Divorced,Delhi,Rural,ST,No,Yes,APL,No,Self Employed,Farmer,415617,Yes,0.9608204774335919
99450,Sukanya Samriddhi Yojana,Female,1,Unmarried,Kerala,Rural,General,Yes,No,APL,No,Private Employed,None,632219,Yes,0.5899803112962176
92747,PMGDISHA,Other,53,Divorced,Telangana,Rural,General,Yes,Yes,BPL,No,Self Employed,Software Engineer,14257,Yes,1.0
41311,Stand-Up India,Male,54,Unmarried,Tamil Nadu,Urban,ST,No,Yes,BPL,No,Self Employed,Labourer,64234,Yes,1.0
13930,Pradhan Mantri Mudra Yojana,Other,18,Unmarried,Telangana,Rural,SC,No,Yes,BPL,No,Self Employed,Shopkeeper,18180,Yes,1.0
72808,Farmer Support,Male,20,Widow,Maharashtra,Rural,SC,Yes,Yes,APL,No,Self Employed,Farmer,1571943,No,0.9617146738418202
94098,Ujjwala Yojana,Female,31,Married,Kerala,Rural,ST,No,No,BPL,No,Private Employed,Farmer,37637,Yes,1.0
37700,Small Business Loan,Female,21,Divorced,Uttar Pradesh,Rural,SC,Yes,No,APL,No,Self Employed,Auto Driver,1633688,No,0.6769483255307777
94466,Skill India Mission,Male,33,Widow,Karnataka,Rural,OBC,No,Yes,APL,No,Government Employed,Student,662741,No,0.6923119249903236
44640,Start-up Village Entrepreneurship Programme,Female,60,Unmarried,Tamil Nadu,Rural,ST,Yes,No,APL,No,Self Employed,Shopkeeper,337046,Yes,0.8556034641774739
75032,Janani Suraksha Yojana,Female,32,Married,Uttar Pradesh,Urban,General,Yes,Yes,BPL,No,Employed,Engineer,72535,No,1.0
28678,Pradhan Mantri Mudra Yojana,Male,40,Divorced,Telangana,Urban,SC,Yes,No,BPL,No,Self Employed,Shopkeeper,112186,Yes,0.932361500863434
97126,Ayushman Bharat (PM-JAY),Female,47,Unmarried,Maharashtra,Urban,OBC,No,No,BPL,No,Private Employed,Farmer,70298,No,0.6052145487347782
36509,Skill India Mission,Female,33,Married,Tamil Nadu,Rural,OBC,No,No,BPL,No,Private Employed,Unemployed,15350,No,0.7764861749931131
42370,Farmer Support,Male,26,Divorced,Bihar,Rural,SC,No,No,APL,No,Self Employed,Farmer,1794474,Yes,0.8488121809596902
73647,Ayushman Bharat (PM-JAY),Male,21,Married,Kerala,Rural,General,Yes,No,BPL,No,Unemployed,Shopkeeper,132070,No,0.6459507817000277
54710,Old Age Pension,Male,88,Unmarried,Telangana,Rural,OBC,Yes,Yes,BPL,No,Unemployed,None,125950,Yes,1.0
29873,Pradhan Mantri Awas Yojana (Rural),Male,30,Unmarried,Telangana,Rural,General,Yes,No,BPL,Yes,Government Employed,Student,42915,Yes,0.9799499135505098
22005,Atal Pension Yojana,Female,34,Widow,Tamil Nadu,Urban,General,No,No,APL,No,Government Employed,Shopkeeper,150311,Yes,0.7880842821354459
62433,Post Matric Scholarship for SC Students,Female,22,Divorced,Kerala,Rural,SC,No,No,BPL,Yes,Unemployed,Student,50855,Yes,0.9361507592802882
41856,Ujjwala Yojana,Female,53,Unmarried,Kerala,Rural,SC,No,No,BPL,No,Government Employed,Unemployed,60459,Yes,0.8644619478938248
77773,Small Business Loan,Male,44,Unmarried,Andhra Pradesh,Urban,General,No,Yes,APL,No,Self Employed,Auto Driver,791886,No,0.5923276570304339
78418,Old Age Pension,Female,79,Divorced,Andhra Pradesh,Rural,General,No,No,BPL,No,Unemployed,None,57448,No,0.8889072899078441
46689,Agri-Clinics and Agri-Business Centres,Male,38,Unmarried,Rajasthan,Rural,General,Yes,Yes,BPL,No,Government Employed,Student,92167,No,0.7886501621659888
56645,Maternity Benefit,Female,37,Married,Telangana,Rural,ST,No,No,BPL,No,Unemployed,Unemployed,88367,No,0.9146205658436556
53729,Student Scholarship,Other,23,Widow,Rajasthan,Rural,SC,Yes,Yes,BPL,Yes,Unemployed,Student,146623,No,0.9676930605361357
44348,Old Age Pension,Other,60,Divorced,Bihar,Urban,General,Yes,No,BPL,No,Unemployed,None,124683,Yes,0.7630373368751814
85915,Post Matric Scholarship for SC Students,Female,19,Married,Rajasthan,Urban,SC,No,Yes,APL,Yes,Unemployed,Student,507284,Yes,0.8344108009683466
38632,Student Scholarship,Female,25,Divorced,Rajasthan,Urban,General,Yes,Yes,BPL,Yes,Unemployed,Student,91275,No,0.8598846190997912
73539,Van Dhan Yojana,Male,30,Divorced,Maharashtra,Rural,ST,Yes,No,BPL,Yes,Unemployed,Student,43290,No,0.8487284975679941
16253,Van Dhan Yojana,Male,31,Unmarried,Telangana,Rural,ST,Yes,Yes,BPL,No,Employed,Software Engineer,108778,No,1.0
69968,Janani Suraksha Yojana,Female,27,Married,Andhra Pradesh,Urban,OBC,Yes,No,BPL,Yes,Self Employed,Student,20790,No,0.7861944483485546
20566,Student Scholarship,Other,22,Widow,Bihar,Rural,SC,Yes,No,BPL,Yes,Unemployed,Student,76356,Yes,1.0
39638,Pradhan Mantri Awas Yojana (Rural),Male,30,Widow,Andhra Pradesh,Rural,General,No,Yes,BPL,No,Private Employed,Software Engineer,32672,No,1.0
26866,PMGDISHA,Male,40,Divorced,Rajasthan,Rural,ST,No,No,BPL,No,Self Employed,Doctor,44757,No,0.9536571058014087
32241,Ayushman Bharat (PM-JAY),Male,23,Widow,Delhi,Urban,SC,Yes,Yes,BPL,No,Government Employed,Farmer,26090,No,1.0
45936,Start-up Village Entrepreneurship Programme,Male,23,Unmarried,Tamil Nadu,Rural,ST,Yes,Yes,APL,No,Self Employed,Doctor,592581,No,0.675439078893864
20697,Van Dhan Yojana,Other,27,Unmarried,Maharashtra,Rural,ST,No,No,BPL,No,Unemployed,Unemployed,40190,Yes,0.9579436850038784
53125,Start-up Village Entrepreneurship Programme,Male,39,Widow,Telangana,Rural,OBC,No,No,APL,No,Self Employed,Private Sector Worker,753710,No,0.6052269153750033
77931,National Fellowship for OBC Students,Male,22,Divorced,Telangana,Urban,OBC,No,No,APL,Yes,Unemployed,Student,1739677,Yes,0.4420480017112228
71080,Atal Pension Yojana,Other,26,Widow,Andhra Pradesh,Rural,SC,No,Yes,APL,No,Private Employed,Auto Driver,1750235,No,0.9182813730475841
42128,Student Scholarship,Male,25,Widow,Uttar Pradesh,Urban,SC,No,No,BPL,Yes,Unemployed,Student,121147,No,0.8826146025157268
68950,Agri-Clinics and Agri-Business Centres,Female,37,Widow,Maharashtra,Urban,General,Yes,Yes,APL,No,Government Employed,Unemployed,1267740,Yes,0.8840275724397628
40105,Old Age Pension,Male,68,Unmarried,Tamil Nadu,Urban,General,Yes,No,BPL,No,Unemployed,None,140936,No,0.6644446510356262
12765,Pradhan Mantri Awas Yojana (Rural),Female,25,Unmarried,Maharashtra,Rural,General,Yes,Yes,BPL,No,Employed,Engineer,54033,Yes,1.0
71314,Skill India Mission,Female,28,Divorced,Delhi,Urban,OBC,Yes,Yes,APL,No,Self Employed,Student,1236858,No,0.785973401412945
77343,Student Scholarship,Female,19,Widow,Delhi,Rural,ST,No,No,APL,Yes,Unemployed,Student,1550151,Yes,0.8379657908380275
16188,Janani Suraksha Yojana,Female,25,Married,Kerala,Rural,SC,Yes,Yes,BPL,No,Government Employed,Farmer,62796,Yes,1.0
64231,Pradhan Mantri Mudra Yojana,Female,50,Unmarried,Maharashtra,Urban,General,Yes,No,BPL,No,Self Employed,Self Employed,68087,Yes,0.9031327663089297
58974,National Health Mission,Female,30,Widow,Kerala,Rural,General,No,No,APL,Yes,Employed,Student,1229782,No,0.7483364854749406
88135,Start-up Village Entrepreneurship Programme,Other,53,Widow,Rajasthan,Rural,ST,No,No,BPL,No,Self Employed,Private Sector Worker,84224,Yes,1.0
14527,National Fellowship for OBC Students,Female,30,Widow,Kerala,Urban,OBC,No,Yes,APL,Yes,Unemployed,Student,217067,No,0.6860432958919742
66875,Student Scholarship,Other,23,Married,Kerala,Rural,General,Yes,Yes,BPL,Yes,Unemployed,Student,59208,No,0.9988785107348073
25476,Start-up Village Entrepreneurship Programme,Other,30,Widow,Andhra Pradesh,Rural,SC,No,No,BPL,No,Self Employed,Engineer,75037,Yes,0.9384411052091348
81165,National Fellowship for OBC Students,Male,29,Unmarried,Kerala,Rural,OBC,No,Yes,APL,Yes,Unemployed,Student,1202760,Yes,0.7712160586592988
69160,Post Matric Scholarship for SC Students,Male,24,Widow,Delhi,Urban,SC,Yes,Yes,BPL,Yes,Unemployed,Student,104180,No,1.0
93778,National Health Mission,Male,19,Divorced,Telangana,Urban,ST,Yes,Yes,BPL,Yes,Self Employed,Student,58030,Yes,1.0
52023,PMGDISHA,Male,30,Unmarried,Kerala,Rural,ST,No,No,APL,No,Employed,Engineer,1914178,Yes,0.5885946439437556
94889,National Fellowship for OBC Students,Other,26,Married,Delhi,Rural,OBC,Yes,Yes,APL,Yes,Unemployed,Student,766143,Yes,0.7635040667831505
19907,Sukanya Samriddhi Yojana,Female,6,Unmarried,Karnataka,Rural,General,No,No,BPL,No,Government Employed,None,17783,Yes,0.8058794437090379
55067,Ujjwala Yojana,Female,28,Unmarried,Tamil Nadu,Rural,General,Yes,Yes,BPL,No,Government Employed,Unemployed,93435,Yes,0.9466471677275826
45661,Small Business Loan,Female,24,Unmarried,Bihar,Rural,General,No,Yes,APL,No,Self Employed,Auto Driver,1705741,No,0.6949006843963469
68761,Student Scholarship,Other,19,Married,Karnataka,Rural,ST,No,Yes,BPL,Yes,Unemployed,Student,98281,Yes,1.0
31662,Sukanya Samriddhi Yojana,Female,4,Unmarried,Telangana,Rural,ST,Yes,No,APL,No,Private Employed,None,844510,No,0.5603607253596443
46477,Post Matric Scholarship for SC Students,Male,25,Divorced,Kerala,Rural,SC,No,Yes,BPL,Yes,Unemployed,Student,102061,Yes,1.0
59171,Janani Suraksha Yojana,Female,27,Married,Rajasthan,Rural,General,No,Yes,BPL,No,Self Employed,Teacher,137967,Yes,0.9523199784783953
74832,Old Age Pension,Female,74,Widow,Telangana,Rural,ST,No,Yes,BPL,No,Unemployed,None,135258,Yes,1.0
46029,PMGDISHA,Other,41,Widow,Delhi,Rural,General,No,No,APL,No,Unemployed,Engineer,1740703,Yes,0.8145572346571863
84248,Pradhan Mantri Mudra Yojana,Female,30,Widow,Bihar,Rural,ST,Yes,No,BPL,No,Self Employed,Self Employed,38221,Yes,1.0
56029,Small Business Loan,Male,46,Married,Kerala,Rural,General,No,No,BPL,No,Self Employed,Auto Driver,15141,No,0.6983961817273874
74797,Student Scholarship,Male,18,Widow,Telangana,Urban,General,No,Yes,BPL,Yes,Unemployed,Student,43080,No,1.0
37847,Janani Suraksha Yojana,Female,35,Married,Andhra Pradesh,Urban,General,No,No,BPL,No,Government Employed,Teacher,70945,Yes,0.8182985736492676
55720,Agri-Clinics and Agri-Business Centres,Other,38,Divorced,Uttar Pradesh,Urban,General,Yes,Yes,BPL,No,Self Employed,Student,114714,No,0.7176276775690285
85070,National Fellowship for OBC Students,Other,28,Unmarried,Tamil Nadu,Urban,OBC,No,Yes,APL,Yes,Unemployed,Student,912416,Yes,0.6908486476201061
79454,Stand-Up India,Female,27,Unmarried,Telangana,Rural,OBC,No,No,APL,No,Self Employed,Shopkeeper,174951,Yes,0.5543425220728745
82422,National Health Mission,Other,42,Unmarried,Andhra Pradesh,Urban,General,No,Yes,APL,No,Employed,Farmer,390127,No,0.7069448308486457
48506,Janani Suraksha Yojana,Female,39,Married,Rajasthan,Rural,OBC,No,No,BPL,No,Unemployed,Farmer,142374,No,0.5655320784901946
74394,National Fellowship for OBC Students,Male,23,Unmarried,Maharashtra,Urban,OBC,Yes,Yes,BPL,Yes,Unemployed,Student,14430,Yes,1.0
94279,Ayushman Bharat (PM-JAY),Male,20,Widow,Tamil Nadu,Rural,OBC,Yes,Yes,BPL,No,Employed,Self Employed,122173,No,0.996015416197634
98016,Pradhan Mantri Gramin Awaas Yojana,Female,53,Divorced,Maharashtra,Rural,SC,Yes,No,BPL,No,Self Employed,Farmer,38962,No,0.9706837681262379
90979,Janani Suraksha Yojana,Female,32,Married,Kerala,Rural,General,No,No,BPL,No,Self Employed,Private Sector Worker,112918,No,0.6081436588929998
31304,Student Scholarship,Male,19,Widow,Rajasthan,Urban,General,No,No,BPL,Yes,Unemployed,Student,87450,No,0.7972231182394222
92296,Student Scholarship,Female,25,Divorced,Telangana,Rural,ST,No,No,APL,Yes,Unemployed,Student,1652893,No,0.6571043165311653
55441,PM-KISAN,Other,52,Unmarried,Rajasthan,Rural,General,No,No,APL,No,Self Employed,Farmer,611812,Yes,0.7789154321841796
80847,Van Dhan Yojana,Other,40,Widow,Delhi,Rural,ST,Yes,Yes,BPL,No,Self Employed,Farmer,19073,No,1.0
94516,Maternity Benefit,Female,18,Married,Rajasthan,Urban,General,No,Yes,APL,No,Employed,Shopkeeper,1327294,Yes,0.7302774075217386
56503,Small Business Loan,Female,53,Widow,Maharashtra,Rural,ST,Yes,Yes,BPL,No,Self Employed,Auto Driver,43185,No,1.0
20323,Sukanya Samriddhi Yojana,Female,1,Unmarried,Karnataka,Urban,General,Yes,No,BPL,No,Private Employed,None,46811,Yes,1.0
60187,PM-KISAN,Female,35,Widow,Bihar,Rural,General,Yes,Yes,BPL,No,Self Employed,Farmer,10897,Yes,1.0
59662,Old Age Pension,Female,60,Unmarried,Telangana,Rural,ST,No,No,BPL,No,Unemployed,None,135261,No,0.8171645985443236
54032,Pradhan Mantri Awas Yojana (Rural),Other,36,Married,Uttar Pradesh,Rural,OBC,Yes,Yes,BPL,No,Private Employed,Shopkeeper,54724,No,0.9267070390739439
39428,Agri-Clinics and Agri-Business Centres,Other,27,Widow,Telangana,Urban,SC,No,No,APL,No,Unemployed,Student,1513741,No,0.7148752959848075
60336,Start-up Village Entrepreneurship Programme,Female,23,Unmarried,Uttar Pradesh,Rural,SC,No,Yes,APL,No,Self Employed,Private Sector Worker,788870,Yes,1.0
52742,National Fellowship for OBC Students,Male,26,Widow,Uttar Pradesh,Urban,OBC,Yes,No,BPL,Yes,Unemployed,Student,10124,No,0.849450498063785
58890,Maternity Benefit,Female,25,Married,Kerala,Rural,General,No,Yes,BPL,No,Unemployed,Engineer,140847,No,0.6836405095712725
71229,Sukanya Samriddhi Yojana,Female,5,Unmarried,Bihar,Urban,General,No,No,APL,No,Government Employed,None,1225729,No,0.6196754467047336
37106,Post Matric Scholarship for SC Students,Other,18,Married,Karnataka,Urban,SC,Yes,Yes,BPL,Yes,Unemployed,Student,68192,No,0.9871997176611658
66981,Ujjwala Yojana,Female,57,Widow,Maharashtra,Rural,General,Yes,Yes,BPL,No,Unemployed,Doctor,74079,No,0.9731737675190203
50581,Student Scholarship,Male,25,Married,Karnataka,Urban,General,No,Yes,BPL,Yes,Unemployed,Student,139786,No,0.8427275913971076
86979,Ayushman Bharat (PM-JAY),Other,52,Married,Andhra Pradesh,Rural,SC,No,No,BPL,No,Self Employed,Labourer,52876,Yes,1.0
32920,Ayushman Bharat (PM-JAY),Other,30,Widow,Telangana,Urban,General,Yes,Yes,BPL,Yes,Unemployed,Student,35489,Yes,1.0
75478,Old Age Pension,Female,66,Married,Telangana,Urban,SC,Yes,No,BPL,No,Unemployed,None,13156,Yes,1.0
69621,Janani Suraksha Yojana,Female,18,Married,Tamil Nadu,Urban,SC,No,No,BPL,No,Private Employed,Private Sector Worker,96867,No,0.8565918112278889
61301,Ujjwala Yojana,Female,43,Divorced,Bihar,Rural,General,No,Yes,BPL,No,Unemployed,Teacher,138909,Yes,0.8355019778829098
39426,Pradhan Mantri Gramin Awaas Yojana,Other,30,Divorced,Rajasthan,Rural,ST,No,Yes,BPL,No,Self Employed,Shopkeeper,100633,No,0.9126011377569607
11298,Van Dhan Yojana,Female,53,Widow,Telangana,Rural,ST,No,Yes,APL,No,Private Employed,Self Employed,154433,Yes,0.8741551304957497
84307,Pradhan Mantri Mudra Yojana,Other,19,Widow,Andhra Pradesh,Urban,General,No,Yes,APL,No,Self Employed,Auto Driver,1211991,No,0.9062203778784964
87595,Van Dhan Yojana,Other,31,Widow,Karnataka,Rural,ST,Yes,Yes,BPL,No,Government Employed,Doctor,105887,No,1.0
90467,Skill India Mission,Female,29,Widow,Telangana,Urban,ST,Yes,No,BPL,No,Self Employed,Student,55238,No,1.0
75300,Stand-Up India,Female,29,Divorced,Uttar Pradesh,Rural,SC,Yes,No,BPL,No,Self Employed,Farmer,83036,No,1.0
62102,Post Matric Scholarship for SC Students,Female,23,Divorced,Uttar Pradesh,Urban,SC,No,No,APL,Yes,Unemployed,Student,403876,No,0.6964456008992617
80756,Atal Pension Yojana,Male,40,Widow,Uttar Pradesh,Rural,General,No,Yes,BPL,No,Government Employed,Auto Driver,90398,Yes,1.0
54418,Post Matric Scholarship for SC Students,Male,18,Divorced,Telangana,Rural,SC,No,Yes,APL,Yes,Unemployed,Student,673251,No,0.6679735802315585
51331,Agri-Clinics and Agri-Business Centres,Female,32,Widow,Rajasthan,Rural,OBC,Yes,No,BPL,No,Self Employed,Student,119832,Yes,1.0
86753,Ujjwala Yojana,Female,53,Unmarried,Bihar,Rural,General,Yes,No,BPL,No,Private Employed,Engineer,96485,Yes,0.9702543803975296
51737,Pradhan Mantri Gramin Awaas Yojana,Female,56,Divorced,Uttar Pradesh,Rural,General,No,Yes,BPL,No,Private Employed,Farmer,30517,Yes,1.0
41847,National Health Mission,Other,24,Married,Bihar,Rural,OBC,Yes,No,BPL,No,Employed,Unemployed,77360,Yes,0.8757512819145911
52702,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Female,20,Unmarried,Andhra Pradesh,Urban,General,Yes,Yes,APL,No,Employed,Farmer,1595500,Yes,0.7921069659094072
69203,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,32,Married,Telangana,Urban,ST,No,No,BPL,No,Unemployed,Auto Driver,134007,Yes,0.944421634273335
75811,Pradhan Mantri Gramin Awaas Yojana,Other,59,Widow,Maharashtra,Rural,ST,Yes,Yes,BPL,No,Government Employed,Unemployed,82262,Yes,1.0
51061,National Fellowship for OBC Students,Other,29,Widow,Bihar,Urban,OBC,Yes,No,BPL,Yes,Unemployed,Student,21708,No,0.9813799025856116
13216,Janani Suraksha Yojana,Female,36,Married,Delhi,Urban,OBC,No,Yes,BPL,No,Self Employed,Self Employed,103339,No,0.8412758190208286
29916,Pradhan Mantri Awas Yojana (Rural),Male,30,Unmarried,Telangana,Rural,ST,No,No,BPL,Yes,Employed,Student,21732,No,0.9737122751964971
82198,Student Scholarship,Male,16,Unmarried,Uttar Pradesh,Urban,General,Yes,No,APL,Yes,Unemployed,Student,1974491,Yes,0.6014597384728672
